name,sku,attribute1,attribute2,attribute3
ProductCost,MB-0044,2021-02-01,1.032436421,USD
ProductCost,MB-0044,2021-06-01,1.0968451781,USD
ProductCost,MB-0044,2021-09-01,1.0778306095,USD
ProductCost,MB-0044,2021-12-01,0.9897237701,USD
ProductCost,MB-0044,2022-04-01,1.0714915409,USD
ProductCost,MB-0044,2022-06-01,1.0458438197,USD
ProductCost,MB-0044,2022-07-01,0.9035428678,USD
ProductCost,MB-0044,2022-08-01,0.8769767162,USD
ProductCost,MB-0044,2022-10-01,0.9179252513,USD
ProductCost,MB-0044,2022-11-01,1.1325295928,USD
ProductCost,MB-0044,2023-02-01,0.9027842318,USD
ProductCost,MB-0044,2023-04-01,0.8904041384,USD
ProductCost,MB-0044,2023-05-01,1.0699883051,USD
ProductCost,MB-0044,2023-06-01,0.8925632666,USD
ProductCost,MB-0044,2023-09-01,1.094552807,USD
ProductCost,MB-0044,2023-12-01,0.9545582163,USD
ProductCost,MB-0045,2021-03-01,1.2733553299,EUR
ProductCost,MB-0045,2021-07-01,1.3740326125,EUR
ProductCost,MB-0045,2021-08-01,1.1943982494,EUR
ProductCost,MB-0045,2021-11-01,1.1799078843,EUR
ProductCost,MB-0045,2022-01-01,1.3583409906,EUR
ProductCost,MB-0045,2022-02-01,1.579918801,EUR
ProductCost,MB-0045,2022-04-01,1.247690514,EUR
ProductCost,MB-0045,2022-10-01,1.3943812377,EUR
ProductCost,MB-0045,2022-11-01,1.440599038,EUR
ProductCost,MB-0045,2022-12-01,1.3711924743,EUR
ProductCost,MB-0045,2023-01-01,1.5221738115,EUR
ProductCost,MB-0045,2023-04-01,1.3812996431,EUR
ProductCost,MB-0045,2023-07-01,1.3094112529,EUR
ProductCost,MB-0045,2023-11-01,1.2238557733,EUR
ProductCost,MB-0045,2021-01-01,1.6919840493,USD
ProductCost,MB-0045,2021-02-01,1.4980375576,USD
ProductCost,MB-0045,2021-04-01,1.7001115019,USD
ProductCost,MB-0045,2021-05-01,1.5899890333,USD
ProductCost,MB-0045,2021-06-01,1.4218553479,USD
ProductCost,MB-0045,2021-09-01,1.3017767147,USD
ProductCost,MB-0045,2021-10-01,1.38423988,USD
ProductCost,MB-0045,2021-12-01,1.5860251455,USD
ProductCost,MB-0045,2022-03-01,1.7390178806,USD
ProductCost,MB-0045,2022-05-01,1.4122740982,USD
ProductCost,MB-0045,2022-06-01,1.657619908,USD
ProductCost,MB-0045,2022-07-01,1.5605766581,USD
ProductCost,MB-0045,2022-08-01,1.4814979979,USD
ProductCost,MB-0045,2022-09-01,1.7113955164,USD
ProductCost,MB-0045,2023-02-01,1.316073362,USD
ProductCost,MB-0045,2023-03-01,1.7408874982,USD
ProductCost,MB-0045,2023-05-01,1.556785286,USD
ProductCost,MB-0045,2023-06-01,1.3583969549,USD
ProductCost,MB-0045,2023-08-01,1.3961985515,USD
ProductCost,MB-0045,2023-09-01,1.4858689281,USD
ProductCost,MB-0045,2023-10-01,1.5111968654,USD
ProductCost,MB-0045,2023-12-01,1.5113736205,USD
ProductCost,MB-0047,2021-01-01,1.9122021775,EUR
ProductCost,MB-0047,2021-02-01,1.7641798076,EUR
ProductCost,MB-0047,2021-03-01,1.6096571763,EUR
ProductCost,MB-0047,2021-04-01,1.5058510333,EUR
ProductCost,MB-0047,2021-06-01,1.852970129,EUR
ProductCost,MB-0047,2021-07-01,1.7815320363,EUR
ProductCost,MB-0047,2021-08-01,1.8401684949,EUR
ProductCost,MB-0047,2021-10-01,1.8634970166,EUR
ProductCost,MB-0047,2021-11-01,1.4495154693,EUR
ProductCost,MB-0047,2021-12-01,1.4778271994,EUR
ProductCost,MB-0047,2022-02-01,1.8809619337,EUR
ProductCost,MB-0047,2022-03-01,1.4402079671,EUR
ProductCost,MB-0047,2022-06-01,1.5928221018,EUR
ProductCost,MB-0047,2022-07-01,1.6293748758,EUR
ProductCost,MB-0047,2022-09-01,1.7075699118,EUR
ProductCost,MB-0047,2022-10-01,1.7962641469,EUR
ProductCost,MB-0047,2022-12-01,1.795253741,EUR
ProductCost,MB-0047,2023-02-01,1.4751897384,EUR
ProductCost,MB-0047,2023-03-01,1.6938102488,EUR
ProductCost,MB-0047,2023-04-01,1.5998311985,EUR
ProductCost,MB-0047,2023-07-01,1.7113033073,EUR
ProductCost,MB-0047,2023-10-01,1.83791513,EUR
ProductCost,MB-0047,2023-11-01,1.5571039184,EUR
ProductCost,MB-0047,2021-05-01,1.5677506075,USD
ProductCost,MB-0047,2021-09-01,1.5882796162,USD
ProductCost,MB-0047,2022-01-01,1.7419085312,USD
ProductCost,MB-0047,2022-04-01,1.8979372458,USD
ProductCost,MB-0047,2022-05-01,1.6649939333,USD
ProductCost,MB-0047,2022-08-01,1.5689115044,USD
ProductCost,MB-0047,2022-11-01,1.9051609384,USD
ProductCost,MB-0047,2023-01-01,1.9526225301,USD
ProductCost,MB-0047,2023-05-01,1.952731379,USD
ProductCost,MB-0047,2023-06-01,1.8264187559,USD
ProductCost,MB-0047,2023-08-01,1.7530122943,USD
ProductCost,MB-0047,2023-09-01,1.6787468224,USD
ProductCost,MB-0047,2023-12-01,1.8344446806,USD
ProductCost,MB-0048,2021-02-01,2.0772734011,EUR
ProductCost,MB-0048,2021-03-01,2.0727018381,EUR
ProductCost,MB-0048,2021-07-01,1.9125978767,EUR
ProductCost,MB-0048,2021-08-01,1.8718925566,EUR
ProductCost,MB-0048,2021-11-01,1.7416157939,EUR
ProductCost,MB-0048,2021-12-01,1.6439381938,EUR
ProductCost,MB-0048,2022-05-01,1.6830643799,EUR
ProductCost,MB-0048,2022-08-01,2.0525348644,EUR
ProductCost,MB-0048,2022-09-01,1.8092920886,EUR
ProductCost,MB-0048,2022-10-01,1.5737898554,EUR
ProductCost,MB-0048,2022-11-01,1.6995260457,EUR
ProductCost,MB-0048,2022-12-01,1.7736896962,EUR
ProductCost,MB-0048,2023-01-01,1.716900861,EUR
ProductCost,MB-0048,2023-02-01,1.9280007201,EUR
ProductCost,MB-0048,2023-03-01,2.0137907416,EUR
ProductCost,MB-0048,2023-06-01,1.5874083675,EUR
ProductCost,MB-0048,2023-08-01,2.0249523377,EUR
ProductCost,MB-0048,2023-09-01,1.7131655746,EUR
ProductCost,MB-0048,2023-10-01,2.0600416367,EUR
ProductCost,MB-0048,2023-11-01,1.6692564759,EUR
ProductCost,MB-0048,2023-12-01,1.7017683669,EUR
ProductCost,MB-0048,2021-01-01,1.7787791749,USD
ProductCost,MB-0048,2021-04-01,1.9648484688,USD
ProductCost,MB-0048,2021-05-01,2.2064616567,USD
ProductCost,MB-0048,2021-06-01,2.1895032118,USD
ProductCost,MB-0048,2021-09-01,1.931003978,USD
ProductCost,MB-0048,2021-10-01,2.0097338402,USD
ProductCost,MB-0048,2022-01-01,1.8513725663,USD
ProductCost,MB-0048,2022-02-01,2.2928536163,USD
ProductCost,MB-0048,2022-03-01,1.7484795198,USD
ProductCost,MB-0048,2022-04-01,1.8080024148,USD
ProductCost,MB-0048,2022-06-01,2.0556566168,USD
ProductCost,MB-0048,2022-07-01,1.9154055991,USD
ProductCost,MB-0048,2023-04-01,2.2816608247,USD
ProductCost,MB-0048,2023-05-01,2.1754777651,USD
ProductCost,MB-0048,2023-07-01,2.1816514591,USD
ProductCost,MB-0049,2021-01-01,1.8319361985,EUR
ProductCost,MB-0049,2021-03-01,2.0534373932,EUR
ProductCost,MB-0049,2021-09-01,1.6962478882,EUR
ProductCost,MB-0049,2021-10-01,1.8385653098,EUR
ProductCost,MB-0049,2021-11-01,1.5899814716,EUR
ProductCost,MB-0049,2021-12-01,2.0490337797,EUR
ProductCost,MB-0049,2022-03-01,1.8217296894,EUR
ProductCost,MB-0049,2022-07-01,1.5903310552,EUR
ProductCost,MB-0049,2022-10-01,1.5941316239,EUR
ProductCost,MB-0049,2022-11-01,1.7911854269,EUR
ProductCost,MB-0049,2022-12-01,1.8443767708,EUR
ProductCost,MB-0049,2023-01-01,1.8269482556,EUR
ProductCost,MB-0049,2023-02-01,2.0063024387,EUR
ProductCost,MB-0049,2023-06-01,1.8094075719,EUR
ProductCost,MB-0049,2023-09-01,1.9957417214,EUR
ProductCost,MB-0049,2023-11-01,1.5482544077,EUR
ProductCost,MB-0049,2023-12-01,2.0083461048,EUR
ProductCost,MB-0049,2021-02-01,1.7148557021,USD
ProductCost,MB-0049,2021-04-01,1.7394060423,USD
ProductCost,MB-0049,2021-05-01,2.1019857433,USD
ProductCost,MB-0049,2021-06-01,2.1697610999,USD
ProductCost,MB-0049,2021-07-01,2.0680839082,USD
ProductCost,MB-0049,2021-08-01,2.0148609119,USD
ProductCost,MB-0049,2022-01-01,1.9359760564,USD
ProductCost,MB-0049,2022-02-01,2.1553128938,USD
ProductCost,MB-0049,2022-04-01,2.0235817279,USD
ProductCost,MB-0049,2022-05-01,1.9888324922,USD
ProductCost,MB-0049,2022-06-01,2.0053194368,USD
ProductCost,MB-0049,2022-08-01,2.1862871896,USD
ProductCost,MB-0049,2022-09-01,2.1544041272,USD
ProductCost,MB-0049,2023-03-01,2.0460587977,USD
ProductCost,MB-0049,2023-04-01,2.2590183907,USD
ProductCost,MB-0049,2023-05-01,1.937835369,USD
ProductCost,MB-0049,2023-07-01,1.6979008385,USD
ProductCost,MB-0049,2023-08-01,2.141475882,USD
ProductCost,MB-0049,2023-10-01,2.1618123839,USD
ProductCost,MB-0051,2021-02-01,3.264759821,EUR
ProductCost,MB-0051,2021-04-01,3.5140197233,EUR
ProductCost,MB-0051,2021-06-01,3.4349723061,EUR
ProductCost,MB-0051,2021-09-01,3.1531738934,EUR
ProductCost,MB-0051,2021-10-01,3.1564984601,EUR
ProductCost,MB-0051,2022-01-01,3.010418451,EUR
ProductCost,MB-0051,2022-03-01,3.1999283347,EUR
ProductCost,MB-0051,2022-04-01,3.2768916198,EUR
ProductCost,MB-0051,2022-06-01,3.5864103852,EUR
ProductCost,MB-0051,2022-07-01,3.464015666,EUR
ProductCost,MB-0051,2022-08-01,2.8928670514,EUR
ProductCost,MB-0051,2022-09-01,2.9877318408,EUR
ProductCost,MB-0051,2022-10-01,3.2040467057,EUR
ProductCost,MB-0051,2023-01-01,3.5255285728,EUR
ProductCost,MB-0051,2023-02-01,3.4317561477,EUR
ProductCost,MB-0051,2023-04-01,3.518604059,EUR
ProductCost,MB-0051,2023-05-01,3.0294101989,EUR
ProductCost,MB-0051,2023-06-01,3.2171962507,EUR
ProductCost,MB-0051,2023-07-01,3.2344566709,EUR
ProductCost,MB-0051,2023-12-01,3.152337526,EUR
ProductCost,MB-0051,2021-01-01,3.2100316855,USD
ProductCost,MB-0051,2021-03-01,3.8794155756,USD
ProductCost,MB-0051,2021-05-01,3.9577338272,USD
ProductCost,MB-0051,2021-07-01,3.4937268256,USD
ProductCost,MB-0051,2021-08-01,3.2480766797,USD
ProductCost,MB-0051,2021-11-01,3.0303050683,USD
ProductCost,MB-0051,2021-12-01,3.8103321729,USD
ProductCost,MB-0051,2022-02-01,3.3973800322,USD
ProductCost,MB-0051,2022-05-01,3.3330325749,USD
ProductCost,MB-0051,2022-11-01,2.9764465227,USD
ProductCost,MB-0051,2022-12-01,3.3923346247,USD
ProductCost,MB-0051,2023-03-01,3.9288926069,USD
ProductCost,MB-0051,2023-08-01,3.3846939321,USD
ProductCost,MB-0051,2023-09-01,3.0394120634,USD
ProductCost,MB-0051,2023-10-01,3.7267157669,USD
ProductCost,MB-0051,2023-11-01,2.9665072104,USD
ProductCost,MB-0060,2021-01-01,8.2111815786,EUR
ProductCost,MB-0060,2021-06-01,8.3971802312,EUR
ProductCost,MB-0060,2021-07-01,9.327711458,EUR
ProductCost,MB-0060,2021-08-01,9.1841037469,EUR
ProductCost,MB-0060,2021-10-01,8.1344295535,EUR
ProductCost,MB-0060,2021-11-01,7.6393446029,EUR
ProductCost,MB-0060,2021-12-01,9.2236928053,EUR
ProductCost,MB-0060,2022-01-01,8.5383402217,EUR
ProductCost,MB-0060,2022-03-01,6.9968435809,EUR
ProductCost,MB-0060,2022-07-01,7.37882239,EUR
ProductCost,MB-0060,2022-08-01,7.4464471799,EUR
ProductCost,MB-0060,2022-09-01,9.1862697284,EUR
ProductCost,MB-0060,2022-10-01,8.488941607,EUR
ProductCost,MB-0060,2023-01-01,9.3185533448,EUR
ProductCost,MB-0060,2023-02-01,9.2385031897,EUR
ProductCost,MB-0060,2023-05-01,8.944529305,EUR
ProductCost,MB-0060,2023-06-01,8.4868639672,EUR
ProductCost,MB-0060,2023-08-01,8.7711023707,EUR
ProductCost,MB-0060,2023-10-01,9.1079951432,EUR
ProductCost,MB-0060,2021-02-01,8.6651889401,USD
ProductCost,MB-0060,2021-03-01,9.7357434366,USD
ProductCost,MB-0060,2021-04-01,9.0835319016,USD
ProductCost,MB-0060,2021-05-01,9.48175534,USD
ProductCost,MB-0060,2021-09-01,8.8692066809,USD
ProductCost,MB-0060,2022-02-01,8.0403598183,USD
ProductCost,MB-0060,2022-04-01,9.5015799683,USD
ProductCost,MB-0060,2022-05-01,8.1933224916,USD
ProductCost,MB-0060,2022-06-01,10.2759499013,USD
ProductCost,MB-0060,2022-11-01,9.6355622287,USD
ProductCost,MB-0060,2022-12-01,9.1345226593,USD
ProductCost,MB-0060,2023-03-01,10.1562149021,USD
ProductCost,MB-0060,2023-04-01,9.0410798198,USD
ProductCost,MB-0060,2023-07-01,7.9650341016,USD
ProductCost,MB-0060,2023-09-01,9.9132980348,USD
ProductCost,MB-0060,2023-11-01,9.7896687782,USD
ProductCost,MB-0060,2023-12-01,9.1835709782,USD
